,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,id_geography,id_gender,previsoes
2912,759.0,34.0,1.0,0.0,1.0,1.0,0.0,121821.512818779,0.0,0.0,1
2914,504.0,43.0,7.0,117984.19428021579,1.0,1.0,0.0,83872.42171008437,0.0,0.0,1
2915,722.0,48.0,4.0,94083.20358336695,1.0,0.0,0.0,122527.41135245173,1.0,1.0,1
2918,547.0,49.0,2.0,131925.3329875898,1.0,0.0,0.0,36662.67062122489,2.0,0.0,1
2919,688.0,45.0,5.0,128881.01213508753,2.0,0.0,0.0,184264.80743225385,1.0,1.0,1
2920,503.0,37.0,3.0000000000000004,0.0,1.0,0.0,0.0,198058.86743062703,0.0,0.0,1
2921,810.0,48.0,9.0,113024.64570316415,2.0,0.0,0.0,140074.74967975006,2.0,0.0,1
2923,667.0,42.0,6.000000000000001,0.0,1.0,1.0,0.0,88890.05,0.0,1.0,1
2924,487.0,35.0,7.0,112069.2493663517,1.0,0.0,0.0,197105.13355312703,2.0,0.0,1
2926,723.0,44.0,3.0000000000000004,110841.17737751712,1.0,1.0,0.0,87167.51725414713,2.0,0.0,1
2930,644.0,43.0,8.0,127502.80772773873,1.0,0.0,0.0,5929.108263994417,1.0,1.0,1
2933,797.0,57.0,9.0,101438.17268683577,1.0,0.0,0.0,161719.41054568338,1.0,0.0,1
2937,657.0,42.0,5.0,41473.33,1.0,1.0,0.0,112979.59999999999,1.0,1.0,1
2939,646.0,44.0,1.0,0.0,3.0,1.0,0.0,102590.21053934205,0.0,1.0,1
2940,636.0,38.0,1.0,0.0,1.0,1.0,0.0,45015.38,0.0,0.0,1
2941,682.0,43.0,4.0,0.0,1.0,0.0,0.0,151940.57841404414,0.0,0.0,1
2942,743.0,42.0,6.000000000000001,123504.63419575778,2.0,0.0,1.0,57006.608490743056,1.0,1.0,1
2943,558.0,30.0,4.0,0.0,1.0,1.0,0.0,55001.071725882,0.0,1.0,1
2947,726.0,44.0,3.0000000000000004,115714.02145889844,3.0,0.0,0.0,130812.08163039428,1.0,0.0,1
2951,718.0,47.0,1.0,0.0,2.0,1.0,0.0,46385.910244319464,0.0,0.0,1
2952,492.0,40.0,6.000000000000001,0.0,1.0,1.0,0.0,170339.64421477914,0.0,0.0,1
2953,623.0,41.0,8.0,125857.63696115681,1.0,1.0,0.0,172928.02888694796,0.0,0.0,1
2954,566.0,36.0,1.0,121476.68298816006,1.0,0.0,0.0,162263.93159789935,1.0,1.0,1
2955,677.0,55.0,2.0,127589.39428089286,2.0,1.0,0.0,80612.01093919219,2.0,0.0,1
2961,666.0,33.0,2.0,57807.2802053527,1.0,0.0,0.0,180675.57913539873,0.0,0.0,1
2964,779.0,48.0,2.0,115290.27,1.0,0.0,0.0,98912.69,0.0,0.0,1
2967,697.0,47.0,6.000000000000001,128252.66,1.0,1.0,1.0,168053.4,0.0,0.0,1
2968,659.0,42.0,2.0,0.0,1.0,0.0,0.0,162734.31,1.0,0.0,1
2970,657.0,47.0,7.0,0.0,1.0,0.0,1.0,117206.6277687195,0.0,0.0,1
2971,579.0,39.0,5.0,117833.3,3.0,0.0,0.0,5831.0,2.0,0.0,1
2972,632.0,39.0,5.0,97854.37,2.0,1.0,0.0,93536.38,1.0,0.0,1
2975,745.0,48.0,7.0,0.0,1.0,1.0,0.0,19528.217445928793,0.0,0.0,1
2976,737.0,38.0,8.0,100877.03998145215,1.0,1.0,0.0,34219.057060472835,2.0,1.0,1
2977,559.0,52.0,9.0,0.0,1.0,1.0,0.0,149997.40644453463,0.0,0.0,1
2978,647.0,37.0,4.0,0.0,1.0,0.0,1.0,27168.42678195753,0.0,0.0,1
2979,514.0,35.0,5.0,123522.09484115949,1.0,0.0,0.0,62079.321808279645,1.0,0.0,1
2980,695.0,52.0,8.0,103023.26,1.0,1.0,1.0,22485.64,2.0,1.0,1
2981,512.0,36.0,3.0000000000000004,152174.26814391732,1.0,0.0,0.0,38627.60046476019,0.0,0.0,1
2983,688.0,33.0,2.0,0.0,1.0,0.0,0.0,27557.18,1.0,0.0,1
2984,781.0,42.0,4.0,97540.86683751988,1.0,0.0,0.0,98563.26232619274,0.0,0.0,1
2985,515.0,31.0,6.000000000000001,111248.51037360668,3.0,1.0,0.0,8727.284439703322,2.0,0.0,1
2987,653.0,44.0,7.0,117505.43011107462,2.0,0.0,0.0,94744.92025380283,0.0,0.0,1
2990,585.0,67.0,5.0,72652.75824364262,2.0,1.0,0.0,104918.89743298963,1.0,0.0,1
2992,553.0,38.0,7.0,73106.92609114764,1.0,1.0,0.0,89136.71538200376,1.0,1.0,1
2994,653.0,44.0,5.0,0.0,1.0,1.0,0.0,158497.45119474773,1.0,1.0,1
2996,707.0,61.0,2.0,120659.89937718668,3.0,0.0,0.0,144571.87388875277,2.0,1.0,1
2997,645.0,55.0,6.000000000000001,0.0,2.0,0.0,0.0,85889.04087886857,0.0,0.0,1
2999,599.0,28.0,4.0,126833.79000000001,2.0,1.0,0.0,60843.09,1.0,0.0,1
3000,646.0,39.0,4.0,115629.48500119803,1.0,1.0,0.0,149594.11691694302,1.0,1.0,1
3007,634.0,21.0,6.000000000000001,0.0,1.0,1.0,1.0,55757.6870956968,0.0,1.0,1
3009,641.0,53.0,4.0,0.0,1.0,0.0,0.0,9477.780119533716,0.0,0.0,1
3013,684.0,42.0,1.0,117691.0,1.0,1.0,1.0,23135.65,2.0,1.0,1
3014,576.0,44.0,6.000000000000001,125996.95244336061,1.0,0.0,0.0,64843.78390614045,1.0,1.0,1
3018,659.0,47.0,3.0000000000000004,96591.61510867228,1.0,0.0,0.0,111857.17159541576,1.0,0.0,1
3019,472.0,42.0,3.0000000000000004,0.0,3.0,0.0,1.0,197414.25635283947,0.0,0.0,1
3022,489.0,46.0,8.0,92060.06,1.0,1.0,0.0,147222.95,2.0,0.0,1
3023,614.0,47.0,7.0,0.0,1.0,1.0,0.0,153133.42562110905,0.0,1.0,1
3024,692.0,53.0,7.0,150926.99,2.0,0.0,0.0,119817.19,2.0,1.0,1
3025,682.0,47.0,10.0,134032.01,1.0,1.0,0.0,144290.97,1.0,0.0,1
3027,383.0,48.0,8.0,95808.19,1.0,0.0,0.0,137702.01,1.0,0.0,1
3029,654.0,42.0,9.0,146030.938211969,1.0,0.0,1.0,10786.271914902907,1.0,0.0,1
3032,637.0,57.0,2.0,88222.08968854322,2.0,0.0,0.0,189942.0958754735,0.0,0.0,1
3033,630.0,28.0,8.0,106425.75000000001,1.0,1.0,1.0,20344.84,2.0,0.0,1
3037,667.0,50.0,1.0,81294.69482886541,1.0,0.0,1.0,65029.132473417594,0.0,1.0,1
3038,626.0,41.0,4.0,125981.3802428628,1.0,0.0,0.0,133310.189588059,2.0,0.0,1
3040,739.0,41.0,1.0,124587.65764385671,1.0,0.0,0.0,117012.33782475867,2.0,0.0,1
3041,631.0,50.0,5.0,144255.9242354889,1.0,0.0,0.0,99625.23601856577,1.0,0.0,1
3042,639.0,49.0,2.0,116734.39689186057,1.0,0.0,0.0,4337.841410299814,2.0,0.0,1
3045,777.0,51.0,3.0000000000000004,0.0,1.0,1.0,1.0,52732.18453096061,1.0,0.0,1
3046,780.0,45.0,8.0,89848.1516734674,1.0,0.0,0.0,103768.62642766214,1.0,0.0,1
3047,699.0,45.0,4.0,164755.99816932678,1.0,1.0,0.0,141871.95360805033,0.0,0.0,1
3049,770.0,45.0,4.0,110765.68,1.0,1.0,0.0,26163.74,2.0,1.0,1
3050,683.0,48.0,7.0,142748.98902790982,1.0,0.0,0.0,187515.0285136091,2.0,1.0,1
3058,678.0,35.0,4.0,0.0,1.0,1.0,0.0,125518.32000000002,0.0,0.0,1
3059,636.0,40.0,5.0,116205.2322427119,1.0,1.0,1.0,117030.08554888933,2.0,0.0,1
3060,573.0,32.0,5.0,121624.5593907467,1.0,1.0,1.0,21667.061787776067,1.0,1.0,1
3062,621.0,38.0,6.000000000000001,0.0,1.0,0.0,0.0,106953.44922260704,0.0,1.0,1
3063,506.0,59.0,3.0000000000000004,190353.08,1.0,1.0,0.0,78365.75,2.0,0.0,1
3064,779.0,55.0,0.0,133295.98,1.0,1.0,0.0,22832.71,1.0,0.0,1
3072,780.0,55.0,2.0,0.0,1.0,0.0,0.0,13269.613034202866,0.0,0.0,1
3073,713.0,52.0,1.0,99067.32019707588,1.0,0.0,0.0,72314.11326004015,2.0,0.0,1
3074,571.0,42.0,5.0,129635.16188105762,1.0,0.0,0.0,840.0213077106439,2.0,0.0,1
3076,532.0,44.0,3.0000000000000004,148595.55,1.0,1.0,0.0,74838.64,0.0,1.0,1
3077,757.0,55.0,9.0,117294.12,4.0,1.0,0.0,94187.47,1.0,0.0,1
3078,526.0,53.0,2.0,0.0,1.0,0.0,0.0,131352.66351334855,0.0,0.0,1
3079,619.0,58.0,7.0,91282.83916008394,1.0,0.0,0.0,28262.40928219903,2.0,0.0,1
3080,522.0,46.0,1.0,118037.31813485063,1.0,1.0,0.0,88009.08677383025,1.0,0.0,1
3084,430.0,60.0,7.0,73937.02,1.0,1.0,0.0,161937.62,0.0,0.0,1
3087,809.0,42.0,6.000000000000001,64497.939999999995,3.0,0.0,1.0,182436.81,2.0,0.0,1
3088,575.0,58.0,3.0000000000000004,96432.6522418034,2.0,1.0,0.0,108422.92134006608,1.0,1.0,1
3090,668.0,34.0,7.0,147462.35585501333,1.0,1.0,0.0,66834.42278706472,2.0,0.0,1
3091,668.0,52.0,0.0,136491.04987798326,1.0,1.0,0.0,144362.9136329492,1.0,0.0,1
3095,850.0,48.0,2.0,0.0,1.0,1.0,0.0,169425.3,1.0,1.0,1
3096,725.0,43.0,3.0000000000000004,159541.57361379958,1.0,1.0,0.0,8348.315002294454,0.0,0.0,1
3097,738.0,55.0,8.0,110214.80011878937,1.0,0.0,1.0,51370.969681557435,0.0,0.0,1
3100,671.0,57.0,2.0,81642.25291840227,1.0,1.0,0.0,70254.73179256835,1.0,0.0,1
3102,805.0,56.0,6.000000000000001,151802.29,1.0,1.0,0.0,46791.09,2.0,1.0,1
3112,641.0,29.0,5.0,0.0,1.0,0.0,1.0,59429.62935657726,0.0,0.0,1
3114,667.0,44.0,2.0,122806.94999999998,1.0,0.0,0.0,15120.859999999999,0.0,1.0,1
3116,668.0,43.0,3.0000000000000004,70662.79519597095,1.0,0.0,1.0,115006.67783250245,0.0,0.0,1
3117,658.0,49.0,3.0000000000000004,0.0,1.0,0.0,0.0,183416.87158080723,0.0,0.0,1
3120,650.0,41.0,8.0,0.0,1.0,1.0,1.0,144080.40641699854,0.0,0.0,1
3121,754.0,50.0,7.0,146777.44,2.0,0.0,1.0,150685.52,1.0,0.0,1
3123,656.0,40.0,8.0,0.0,1.0,0.0,0.0,151968.90766065105,0.0,0.0,1
3124,782.0,43.0,7.0,142200.70028371262,1.0,1.0,0.0,92270.14763947485,1.0,0.0,1
3125,606.0,48.0,7.0,105961.80025275417,1.0,0.0,1.0,140084.02254984714,1.0,0.0,1
3126,651.0,47.0,6.000000000000001,142859.59208194853,1.0,0.0,0.0,47866.63316044507,2.0,0.0,1
3127,637.0,38.0,3.0000000000000004,104339.56,1.0,0.0,0.0,119882.86,0.0,0.0,1
3132,696.0,52.0,6.000000000000001,139781.06,1.0,1.0,0.0,27445.399999999998,0.0,1.0,1
3136,589.0,31.0,5.0,121505.11363086598,3.0,1.0,0.0,41841.301112431414,1.0,0.0,1
3137,602.0,50.0,5.0,0.0,1.0,0.0,0.0,93558.34074365477,0.0,0.0,1
3138,704.0,39.0,8.0,0.0,1.0,1.0,1.0,144297.21220602925,0.0,0.0,1
3140,702.0,43.0,5.0,105143.9482629936,1.0,1.0,0.0,108290.93891127962,1.0,0.0,1
3145,692.0,41.0,8.0,130701.29,1.0,1.0,0.0,59354.24,2.0,0.0,1
3147,612.0,35.0,5.0,98784.80139195024,1.0,0.0,0.0,138133.0548506114,2.0,0.0,1
3149,669.0,56.0,1.0,0.0,1.0,1.0,0.0,22606.75089237789,0.0,0.0,1
3153,704.0,39.0,1.0,124640.51,1.0,1.0,0.0,116511.11999999998,2.0,0.0,1
3154,598.0,46.0,7.0,131769.04,1.0,0.0,0.0,184980.23,2.0,0.0,1
3155,615.0,47.0,5.0,142548.48762502533,1.0,0.0,0.0,48270.48630447596,2.0,0.0,1
3157,576.0,39.0,4.0,0.0,1.0,0.0,0.0,78006.6944348825,0.0,0.0,1
3158,590.0,63.0,4.0,118994.58300360908,1.0,0.0,1.0,44041.97634725651,2.0,1.0,1
3159,553.0,52.0,1.0,106109.35065572415,1.0,1.0,0.0,23644.30851898461,2.0,0.0,1
3160,587.0,46.0,6.000000000000001,88820.29,1.0,0.0,0.0,70224.34,0.0,0.0,1
3163,656.0,34.0,6.000000000000001,0.0,1.0,0.0,0.0,57992.875393771086,0.0,0.0,1
3164,630.0,50.0,0.0,108403.09686999353,2.0,0.0,0.0,88409.6695646811,2.0,0.0,1
3165,475.0,57.0,1.0,0.0,2.0,1.0,0.0,89248.99,0.0,0.0,1
3166,604.0,52.0,8.0,120935.19333861489,1.0,0.0,0.0,5895.2106778318575,0.0,0.0,1
3167,647.0,49.0,5.0,119305.23762405713,1.0,0.0,0.0,65301.91983152423,1.0,1.0,1
3169,618.0,53.0,3.0000000000000004,0.0,1.0,0.0,0.0,129013.22234986568,1.0,1.0,1
3172,608.0,40.0,7.0,96202.32,1.0,0.0,0.0,161154.85,2.0,0.0,1
3174,516.0,43.0,2.0,0.0,1.0,0.0,0.0,197701.85725295346,0.0,0.0,1
3175,588.0,40.0,10.0,125534.51,1.0,1.0,0.0,121504.18000000001,2.0,0.0,1
3177,671.0,38.0,2.0,122936.25369355232,1.0,0.0,0.0,105646.85934790564,0.0,0.0,1
3182,671.0,59.0,5.0,0.0,1.0,0.0,0.0,129130.54848630216,1.0,1.0,1
3184,738.0,38.0,7.0,130055.6290638202,2.0,0.0,0.0,55326.597834691645,1.0,0.0,1
3186,600.0,49.0,7.0,90218.9,1.0,1.0,0.0,91347.76,0.0,1.0,1
3188,768.0,47.0,5.0,104552.61,1.0,1.0,0.0,48137.08,2.0,0.0,1
3189,645.0,47.0,4.0,0.0,1.0,0.0,1.0,93735.27194299261,0.0,0.0,1
3190,704.0,32.0,7.0,127785.16999999998,4.0,0.0,0.0,184464.7,0.0,1.0,1
3191,601.0,40.0,3.0000000000000004,92055.36,1.0,0.0,1.0,164652.02,0.0,0.0,1
3193,481.0,57.0,9.0,0.0,3.0,1.0,1.0,169719.35,0.0,0.0,1
3195,612.0,58.0,7.0,133130.97458258865,1.0,0.0,0.0,169179.62687216117,2.0,0.0,1
3196,560.0,43.0,4.0,95140.44,2.0,1.0,0.0,123181.44,1.0,0.0,1
3197,602.0,31.0,6.000000000000001,67765.50063232753,1.0,1.0,0.0,165330.20736807756,0.0,0.0,1
3198,543.0,48.0,4.0,115670.1836233674,1.0,0.0,0.0,76501.09948442857,2.0,1.0,1
3200,624.0,46.0,7.0,109850.27741180272,1.0,0.0,0.0,183860.57131662645,0.0,0.0,1
3201,655.0,41.0,1.0,102231.48706059887,1.0,0.0,0.0,179767.4778900777,1.0,0.0,1
3204,742.0,44.0,5.0,126507.70300747568,1.0,1.0,0.0,123735.55973676701,2.0,0.0,1
3209,613.0,54.0,7.0,0.0,3.0,0.0,0.0,86115.44664221133,0.0,0.0,1
3211,614.0,35.0,6.000000000000001,128100.28,1.0,0.0,0.0,69454.24,2.0,0.0,1
3212,779.0,44.0,1.0,88446.67115018489,1.0,0.0,0.0,87705.6665333199,1.0,0.0,1
3214,612.0,53.0,5.0,102540.40006223186,1.0,0.0,0.0,142436.32024581695,2.0,0.0,1
3215,748.0,42.0,5.0,100208.12012607783,1.0,0.0,0.0,33453.19254397896,2.0,1.0,1
3216,841.0,52.0,3.0000000000000004,112383.03,1.0,1.0,0.0,85516.37,2.0,0.0,1
3217,584.0,31.0,6.000000000000001,152622.34,1.0,1.0,0.0,99298.8,2.0,0.0,1
3220,670.0,50.0,8.0,138340.06,1.0,0.0,1.0,3159.15,0.0,0.0,1
3221,573.0,44.0,8.0,82978.49825904318,1.0,1.0,0.0,117965.49244058703,0.0,0.0,1
3222,558.0,41.0,2.0,124227.14,1.0,1.0,1.0,111184.67,2.0,1.0,1
3225,667.0,50.0,4.0,147629.88406695335,1.0,0.0,0.0,156791.81521998637,0.0,0.0,1
3228,727.0,48.0,5.0,66977.40539894022,2.0,0.0,0.0,184625.0140116828,1.0,0.0,1
3229,662.0,40.0,3.0000000000000004,109765.5954729374,1.0,0.0,0.0,70146.21955998686,2.0,0.0,1
3231,843.0,36.0,8.0,119923.35586371724,1.0,0.0,0.0,48856.4141884316,2.0,0.0,1
3234,600.0,40.0,7.0,105591.66824543427,1.0,0.0,0.0,59521.67336726749,0.0,0.0,1
3238,747.0,46.0,9.0,66617.90531679167,1.0,0.0,0.0,78754.866549268,0.0,0.0,1
3242,619.0,33.0,3.0000000000000004,118868.28700125756,1.0,1.0,0.0,183158.0556495467,1.0,0.0,1
3243,657.0,46.0,3.0000000000000004,0.0,1.0,1.0,0.0,5550.899916172449,1.0,1.0,1
3244,669.0,47.0,3.0000000000000004,125298.82491438536,2.0,1.0,0.0,94707.3475476275,2.0,0.0,1
3245,515.0,42.0,4.0,92012.35374518493,1.0,0.0,0.0,141248.92032443426,0.0,0.0,1
3249,554.0,51.0,7.0,105701.90999999999,1.0,0.0,1.0,179797.79,2.0,0.0,1
3250,571.0,49.0,1.0,109037.68693126424,1.0,0.0,0.0,88588.67198702658,0.0,0.0,1
3251,565.0,57.0,3.0000000000000004,108886.93589135853,3.0,0.0,1.0,135879.19083560864,1.0,0.0,1
3253,804.0,49.0,8.0,130018.24957928478,1.0,1.0,0.0,62986.32926681936,2.0,0.0,1
3254,690.0,30.0,6.000000000000001,101046.50871998772,1.0,0.0,0.0,32959.47086511272,2.0,0.0,1
3255,790.0,25.0,5.0,152885.77,1.0,1.0,0.0,58214.79,2.0,0.0,1
3256,484.0,53.0,3.0000000000000004,117245.92482156704,1.0,1.0,0.0,43270.76651087239,2.0,1.0,1
3257,622.0,44.0,3.0000000000000004,118619.84791621171,1.0,0.0,0.0,158434.47394343,0.0,0.0,1
3258,607.0,40.0,2.0,165679.50340967058,2.0,1.0,0.0,24164.20854923419,0.0,1.0,1
3261,657.0,34.0,5.0,60225.328606477226,1.0,1.0,0.0,14287.902817811952,0.0,0.0,1
3263,791.0,47.0,8.0,167323.01249472497,1.0,0.0,0.0,124723.28143120093,0.0,0.0,1
3264,751.0,59.0,5.0,146776.68512058895,1.0,1.0,0.0,41834.474877865345,0.0,0.0,1
3266,596.0,40.0,3.0000000000000004,92038.25498810253,1.0,0.0,0.0,164583.1532511454,0.0,0.0,1
3267,805.0,40.0,9.0,76935.54208779187,1.0,1.0,0.0,141539.96284100105,0.0,0.0,1
3269,647.0,35.0,6.000000000000001,130599.41635620472,1.0,1.0,0.0,9234.524426388689,2.0,0.0,1
3271,706.0,43.0,1.0,0.0,2.0,1.0,0.0,31962.770000000004,1.0,0.0,1
3272,545.0,41.0,0.0,107720.28096097034,1.0,0.0,0.0,109469.5239019385,0.0,1.0,1
3273,646.0,32.0,2.0,0.0,1.0,1.0,0.0,170793.3041397973,0.0,1.0,1
3274,785.0,55.0,2.0,0.0,1.0,0.0,0.0,13281.562750679323,0.0,0.0,1
3276,599.0,47.0,8.0,163642.6212895816,1.0,0.0,0.0,41910.78594817243,1.0,0.0,1
3277,761.0,45.0,7.0,127738.16672264448,3.0,0.0,0.0,8791.660558454323,0.0,1.0,1
3278,608.0,59.0,1.0,0.0,1.0,1.0,0.0,70649.64,0.0,1.0,1
3280,779.0,41.0,7.0,119322.06332038705,1.0,0.0,0.0,148561.08268091854,1.0,0.0,1
3281,688.0,57.0,2.0,0.0,1.0,1.0,0.0,130799.64038557689,0.0,0.0,1
3283,695.0,51.0,3.0000000000000004,44385.53710733869,1.0,1.0,0.0,64258.78953349084,0.0,0.0,1
3284,536.0,53.0,2.0,143923.96,1.0,1.0,0.0,2019.7800000000002,1.0,1.0,1
3285,606.0,46.0,3.0000000000000004,93658.5276057698,2.0,0.0,1.0,137768.45127648834,0.0,0.0,1
3290,732.0,55.0,9.0,136576.02,1.0,0.0,1.0,3268.1700000000005,0.0,1.0,1
3292,535.0,58.0,3.0000000000000004,0.0,1.0,1.0,0.0,49445.506524262404,0.0,0.0,1
3297,728.0,43.0,2.0,0.0,1.0,1.0,0.0,170046.28737332535,0.0,1.0,1
3299,623.0,41.0,2.0,142412.13,1.0,1.0,0.0,28778.98,1.0,1.0,1
3301,661.0,42.0,4.0,124367.29820615918,1.0,1.0,0.0,90336.799131528,0.0,0.0,1
3303,518.0,44.0,4.0,0.0,1.0,1.0,0.0,95264.18072683885,0.0,0.0,1
3304,639.0,46.0,3.0000000000000004,106298.00202684636,1.0,0.0,1.0,103723.44167297056,1.0,1.0,1
3310,724.0,28.0,5.0,0.0,1.0,1.0,0.0,59351.68,0.0,0.0,1
3311,693.0,45.0,3.0000000000000004,64826.532246929084,1.0,0.0,1.0,24008.504859458677,0.0,0.0,1
3314,562.0,42.0,9.0,119265.68697996599,1.0,1.0,0.0,119067.41457044432,2.0,1.0,1
3317,745.0,54.0,8.0,0.0,1.0,1.0,0.0,173912.29,1.0,0.0,1
3318,528.0,55.0,5.0,64686.407263890804,1.0,0.0,1.0,60694.39310994946,0.0,0.0,1
3320,745.0,48.0,3.0000000000000004,0.0,1.0,1.0,0.0,31947.143831293935,1.0,0.0,1
3324,687.0,47.0,1.0,91219.29,1.0,0.0,0.0,158845.49,2.0,0.0,1
3327,581.0,37.0,1.0,0.0,1.0,0.0,1.0,73847.74366276896,0.0,0.0,1
3328,584.0,47.0,3.0000000000000004,148419.95311770047,1.0,1.0,0.0,120595.64120604216,0.0,0.0,1
3333,762.0,35.0,3.0000000000000004,119349.68999999999,3.0,1.0,1.0,47114.18,1.0,0.0,1
3336,561.0,43.0,4.0,0.0,4.0,0.0,0.0,18522.91,0.0,1.0,1
3339,728.0,47.0,1.0,115367.03862199388,2.0,0.0,0.0,191708.52652824242,0.0,0.0,1
3340,768.0,49.0,1.0,133384.66,1.0,1.0,0.0,102397.22,2.0,1.0,1
3344,484.0,54.0,3.0000000000000004,134388.11,1.0,0.0,0.0,49954.79,2.0,1.0,1
3347,582.0,38.0,3.0000000000000004,135851.38761078467,1.0,1.0,0.0,58869.37319379453,0.0,0.0,1
3348,814.0,32.0,5.0,68665.28930364276,1.0,0.0,0.0,48928.52175672642,0.0,1.0,1
3350,712.0,37.0,1.0,106881.5,2.0,0.0,0.0,169386.81,0.0,0.0,1
3352,665.0,30.0,5.0,146649.81418220777,1.0,1.0,0.0,63864.65415469529,1.0,1.0,1
3353,576.0,47.0,5.0,120155.92988085972,1.0,0.0,0.0,47181.15674063232,2.0,0.0,1
3354,780.0,41.0,7.0,0.0,2.0,0.0,0.0,169401.73430139577,0.0,0.0,1
3357,607.0,32.0,7.0,0.0,3.0,0.0,1.0,10674.62,1.0,0.0,1
3366,718.0,43.0,0.0,93143.39,1.0,1.0,0.0,167554.86,0.0,0.0,1
3369,773.0,42.0,6.000000000000001,100936.82268292952,1.0,0.0,1.0,164835.55536620534,0.0,0.0,1
3373,533.0,44.0,6.000000000000001,105468.32372157258,1.0,0.0,0.0,80449.21962239026,1.0,1.0,1
3374,672.0,47.0,7.0,0.0,1.0,0.0,0.0,162992.54440606612,0.0,0.0,1
3376,584.0,42.0,2.0,151765.63020813174,1.0,1.0,0.0,176495.8249814535,2.0,0.0,1
3377,582.0,43.0,6.000000000000001,0.0,1.0,1.0,0.0,153026.737263436,0.0,1.0,1
3378,749.0,54.0,3.0000000000000004,144768.94,1.0,1.0,0.0,93336.3,2.0,1.0,1
3379,487.0,36.0,8.0,92269.49575984698,1.0,0.0,0.0,99177.87595827304,1.0,0.0,1
3383,767.0,55.0,8.0,170868.61251851855,1.0,0.0,0.0,186839.5960842071,0.0,1.0,1
3387,564.0,32.0,0.0,148252.19871127192,1.0,1.0,0.0,191648.10062493797,0.0,0.0,1
3388,704.0,36.0,2.0,99114.89413133894,1.0,1.0,0.0,94834.59435563482,0.0,0.0,1
3389,548.0,58.0,6.000000000000001,129025.94403800214,1.0,0.0,0.0,177050.6831138536,2.0,0.0,1
3391,619.0,42.0,5.0,126989.16876281532,1.0,1.0,0.0,80292.78475768906,0.0,0.0,1
3392,665.0,58.0,7.0,149790.74652520468,1.0,1.0,0.0,192620.13023382376,1.0,1.0,1
3393,666.0,47.0,7.0,88084.99880866069,1.0,1.0,0.0,120059.5271391439,1.0,0.0,1
3395,714.0,54.0,7.0,126113.28,1.0,1.0,0.0,112777.38,0.0,1.0,1
3396,664.0,59.0,1.0,0.0,1.0,1.0,0.0,177477.48704013048,1.0,0.0,1
3403,697.0,46.0,6.000000000000001,0.0,1.0,0.0,0.0,73825.27042508079,0.0,0.0,1
3405,574.0,50.0,3.0000000000000004,112126.77484887885,2.0,1.0,0.0,105554.62126352119,2.0,0.0,1
3406,576.0,52.0,9.0,170228.59,2.0,0.0,0.0,148477.57,0.0,0.0,1
3408,520.0,39.0,8.0,119696.17698603036,1.0,1.0,0.0,40171.326438549855,2.0,0.0,1
3409,607.0,51.0,4.0,137342.16296774105,1.0,1.0,1.0,73731.78757274359,1.0,0.0,1
3411,678.0,39.0,0.0,122832.47657347168,1.0,1.0,0.0,113969.57568627888,2.0,0.0,1
3412,723.0,30.0,1.0,82940.27300814401,1.0,0.0,0.0,156622.72941672115,0.0,0.0,1
3413,646.0,42.0,3.0000000000000004,99836.46999999999,1.0,0.0,1.0,22909.56,1.0,0.0,1
3416,730.0,40.0,2.0,117255.12458097687,1.0,0.0,0.0,122335.45841197643,2.0,0.0,1
3418,434.0,71.0,9.0,119496.87,1.0,1.0,0.0,125848.88,2.0,1.0,1
3419,763.0,46.0,4.0,0.0,1.0,0.0,0.0,121938.37420929235,0.0,1.0,1
3421,601.0,39.0,3.0000000000000004,72647.64,1.0,1.0,0.0,41777.9,0.0,1.0,1
3423,807.0,40.0,6.000000000000001,142956.49789491418,1.0,1.0,0.0,89669.67664384618,0.0,0.0,1
3425,762.0,60.0,10.0,168920.75,1.0,1.0,0.0,31445.03,1.0,0.0,1
3426,600.0,51.0,8.0,94815.11614988859,1.0,0.0,0.0,21557.026500853048,0.0,0.0,1
3428,692.0,40.0,6.000000000000001,163505.16,1.0,0.0,0.0,90424.09,0.0,1.0,1
3429,545.0,38.0,6.000000000000001,0.0,1.0,0.0,0.0,95023.17708791167,0.0,0.0,1
3431,732.0,30.0,1.0,191428.09398449282,1.0,0.0,0.0,108794.80364284801,0.0,0.0,1
3432,583.0,53.0,4.0,150056.21540825823,1.0,0.0,0.0,155528.85977213655,0.0,0.0,1
3436,561.0,42.0,7.0,79486.9908005601,2.0,1.0,1.0,183300.2639403817,0.0,1.0,1
3437,701.0,42.0,3.0000000000000004,114326.56027214108,1.0,0.0,0.0,97146.93995355444,1.0,0.0,1
3440,644.0,51.0,4.0,95560.04,1.0,0.0,0.0,72628.84,2.0,0.0,1
3443,739.0,40.0,5.0,149131.03,3.0,1.0,1.0,60036.98999999999,2.0,1.0,1
3444,753.0,51.0,4.0,79811.72,2.0,0.0,1.0,68260.27,1.0,1.0,1
3446,535.0,49.0,2.0,0.0,1.0,1.0,0.0,114538.43177525642,0.0,1.0,1
3448,609.0,44.0,7.0,162867.83169469004,1.0,0.0,0.0,41252.75300577197,1.0,1.0,1
3449,638.0,47.0,8.0,0.0,2.0,1.0,0.0,159436.4145522153,1.0,0.0,1
3450,624.0,71.0,4.0,170252.05,3.0,1.0,1.0,73679.59,0.0,0.0,1
3451,688.0,46.0,5.0,75827.66373395477,1.0,0.0,0.0,142827.19071496365,0.0,0.0,1
